ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
CHEMBL5076707,CCC(=O)N(CCN1CCN(Cc2ccccc2)CC1)c1ccccc1,515,6.29,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,351.49,3.25,intermediate,1
CHEMBL5077091,Fc1ccc([C@]2(CCNCc3scc4c3CCC4)CCOC3(CCOCC3)C2)nc1,178,6.75,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,430.59,4.55,intermediate,1
CHEMBL5077763,c1ccc([C@]2(CCNCc3scc4c3COC4)CCOC3(CCCC3)C2)nc1,2,8.7,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,398.57,4.71,highly_active,3
CHEMBL5077829,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCCCC1)c1ccccc1,158,6.8,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,419.61,4.95,intermediate,1
CHEMBL5078349,N=C(N)NCCC[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N1)C(=O)O,201.5,6.7,F,CHEMBL5029183,agonist,Agonist activity at mu-opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation incubated for 15 mins by ELISA,1,Scientific Literature,J Med Chem,2021,1083.7,None,intermediate,1
CHEMBL5078909,FC1(F)CCc2csc(CNCC[C@@]3(c4ccccn4)CCOC4(CCCC4)C3)c2C1,11,7.96,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as beta arrestin-2 recruitment incubated for 3 days by PathHunter assay,1,Scientific Literature,Eur J Med Chem,2022,446.61,5.81,active,2
CHEMBL5079087,CCC(=O)N(CC1(N2CCN(CCOC)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,720,6.14,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,458.53,2.66,intermediate,1
CHEMBL5079202,CC[C@@H]1CN2CCc3c([nH]c4c(-c5ccoc5)ccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,186.2,6.73,F,CHEMBL5030540,agonist,Agonist activity at human MOR expressed in HEK293T cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by Glo-sensor cAMP assay,1,Scientific Literature,J Med Chem,2021,464.56,5.09,intermediate,1
CHEMBL5079310,CCC(=O)N(CC1(N2CCN(CC(C)(C)O)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,869,6.06,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,472.55,2.78,intermediate,1
CHEMBL5079432,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCC(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O)c1ccccc1,2.884,8.54,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of calcium mobilization by Fluo-4 AM dye based analysis,1,Scientific Literature,J Med Chem,2021,1457.71,None,highly_active,3
CHEMBL5079619,CCC(=O)N(CC(C)N1CCC(Cc2ccccc2)CC1)c1ccc(F)cc1,6.07,8.22,F,CHEMBL5034029,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 60 mins by cAMP HTRF assay,1,Scientific Literature,Eur J Med Chem,2021,382.52,4.91,highly_active,3
CHEMBL5079626,CC[C@@H]1CN2CC[C@@]3(O)C(=Nc4c(-c5ccccc5)ccc(OC)c43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,17510,4.76,F,CHEMBL5030540,agonist,Agonist activity at human MOR expressed in HEK293T cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by Glo-sensor cAMP assay,1,Scientific Literature,J Med Chem,2021,490.6,4.46,inactive,0
CHEMBL5079758,CCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,562.34,6.25,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of calcium mobilization by Fluo-4 AM dye based analysis,1,Scientific Literature,J Med Chem,2021,1395.64,None,intermediate,1
CHEMBL5079835,Cc1cc(C)cc(CNCC[C@@]2(c3ccccn3)CCOC3(CCOC3)C2)c1,11.6,7.94,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,380.53,4.09,active,2
CHEMBL5079983,c1ccc([C@]2(CCNCc3scc4c3COC4)CCOC3(CCOC3)C2)nc1,14.1,7.85,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,400.54,3.56,active,2
CHEMBL5080086,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)COC1)c1ccccc1,253,6.6,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,393.53,3.02,intermediate,1
CHEMBL5080233,N=C(N)NCCC[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccc(Cl)cc2)C(=O)N1)C(=O)O,189.4,6.72,F,CHEMBL5029183,agonist,Agonist activity at mu-opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation incubated for 15 mins by ELISA,1,Scientific Literature,J Med Chem,2021,1122.73,None,intermediate,1
CHEMBL5080554,COc1ccsc1CNCC[C@@]1(c2ccccn2)CCO[C@]2(CCOC2)C1,20,7.7,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,388.53,3.54,active,2
CHEMBL5080654,CCOC(=O)/C=C1\[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,19.95,7.7,F,CHEMBL5046218,agonist,Agonist activity at human mu opioid receptor expressed in HEK293T cells assessed as arrestin-3 recruitment preincubated for 5 mins with coelenterazine followed by compound addition and measured after 10 mins by BRET assay,1,Scientific Literature,J Med Chem,2021,405.54,4.62,active,2
CHEMBL5080666,N=C(N)NCCC[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)O,160.3,6.79,F,CHEMBL5029183,agonist,Agonist activity at mu-opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation incubated for 15 mins by ELISA,1,Scientific Literature,J Med Chem,2021,1088.29,None,intermediate,1
CHEMBL5080761,CCCOCCN1CCN(C2(CN(C(=O)CC)c3cccc(C(F)(F)F)n3)CCOCC2)CC1,86,7.07,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,486.58,3.44,active,2
CHEMBL5081106,CC[C@@H]1CN2CC[C@@]3(O)C(=Nc4c(C)ccc(OC)c43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,11.22,7.95,F,CHEMBL5030540,agonist,Agonist activity at human MOR expressed in HEK293T cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by Glo-sensor cAMP assay,1,Scientific Literature,J Med Chem,2021,428.53,3.1,active,2
CHEMBL5081133,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CC1)c1cccc(C(F)(F)F)n1,6,8.22,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,446.52,4.19,highly_active,3
CHEMBL5081139,C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(N)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,371.54,6.43,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of calcium mobilization by Fluo-4 AM dye based analysis,1,Scientific Literature,J Med Chem,2021,1458.7,None,intermediate,1
CHEMBL5081159,CCOC(=O)CCN1CCN(C2(CN(C(=O)CC)c3cccc(C(F)(F)F)n3)CCOCC2)CC1,598,6.22,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,500.56,2.96,intermediate,1
CHEMBL5081183,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCN(C)CC1)c1ccccc1,738,6.13,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,434.63,3.71,intermediate,1
CHEMBL5081432,C[C@H](NC(=O)CNC(=O)[C@H](Cc1cccc2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,831.76,6.08,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of calcium mobilization by Fluo-4 AM dye based analysis,1,Scientific Literature,J Med Chem,2021,1493.74,None,intermediate,1
CHEMBL5081900,C[C@H](NC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,173.78,6.76,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of calcium mobilization by Fluo-4 AM dye based analysis,1,Scientific Literature,J Med Chem,2021,1459.68,None,intermediate,1
CHEMBL5081955,CCC(=O)N(C[C@@H](C)N1CCC(Cc2ccccc2)CC1)c1ccccc1,189.9,6.72,F,CHEMBL5034029,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 60 mins by cAMP HTRF assay,1,Scientific Literature,Eur J Med Chem,2021,364.53,4.77,intermediate,1
CHEMBL5081993,Cc1cc(O)cc(C)c1C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,2.291,8.64,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as dynamic mass redistribution by DMR assay,1,Scientific Literature,J Med Chem,2021,1515.79,None,highly_active,3
CHEMBL5082031,CCC(=O)N(CC1(N2CCNCC2)CCOCC1)c1cccc(C(F)(F)F)n1,1237,5.91,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,400.44,2.3,inactive,0
CHEMBL5082522,FC1(F)CCc2c(csc2CNCC[C@@]2(c3ccccn3)CCOC3(CCOC3)C2)C1,0.5,9.3,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,448.58,4.65,highly_active,3
CHEMBL5082661,CN1CCN(C2(CNC(=O)C(C)(c3ccccc3)c3ccccc3)CCCCC2)CC1,1167,5.93,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,419.61,4.06,inactive,0
CHEMBL5082714,FC1(F)Cc2csc(CNCC[C@@]3(c4ccccn4)CCOC4(CCCC4)C3)c2C1,0.1,10,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,432.58,5.42,highly_active,3
CHEMBL5082892,CN1C(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CNC(=O)C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@@H]1Cc1ccccc1,238,6.62,F,CHEMBL5034023,agonist,Agonist activity at MOR (unknown origin) expressed in HEK293-A cells assessed as inhibition of forskolin-induced cAMP accumulation preincubated for 30 mins in presence of 3-isobutyl-1-methylxanthine followed by forskolin and compound addition by competitive PKA binding assay,1,Scientific Literature,J Med Chem,2021,1110.24,None,intermediate,1
CHEMBL5083135,Clc1ccc(CNCC[C@@]2(c3ccccn3)CCOC3(CCOC3)C2)s1,22.3,7.65,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,392.95,4.18,active,2
CHEMBL5083271,CCCCN1CCN(C2(CN(C(=O)CC)c3cccc(C(F)(F)F)n3)CCOCC2)CC1,510,6.29,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,456.55,3.81,intermediate,1
CHEMBL5083403,Fc1ccc([C@]2(CCNCc3cccc(Cl)c3)CCO[C@]3(CCOC3)C2)nc1,5.09,8.29,F,CHEMBL5042488,agonist,Agonist activity at human mu opioid receptor expressed in HEK293 assessed as increase in calcium mobilization incubated for 60 mins by FLIPR assay,1,Scientific Literature,Eur J Med Chem,2022,404.91,4.26,highly_active,3
CHEMBL5083736,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CC1)c1ncccc1F,24,7.62,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,396.51,3.31,active,2
CHEMBL5084034,N=C(N)NCCC[C@@H](NC(=O)[C@@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)O,154,6.81,F,CHEMBL5029183,agonist,Agonist activity at mu-opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation incubated for 15 mins by ELISA,1,Scientific Literature,J Med Chem,2021,1049.25,None,intermediate,1
CHEMBL5084268,Fc1ccc([C@]2(CCNCc3cncc(Cl)c3)CCOC3(CCOC3)C2)cc1,12.8,7.89,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,404.91,4.26,active,2
CHEMBL5084344,CCC(=O)N(CC1(N2CCN(Cc3ccccc3)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,9,8.05,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,490.57,4.21,highly_active,3
CHEMBL5084395,CCC(=O)N(CC1(N2CCN(CCOCC(F)(F)F)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,314,6.5,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,526.52,3.59,intermediate,1
CHEMBL5084697,CCC(=O)N(CC(C)(C)N1CCN(Cc2ccccc2)CC1)c1ccccc1,299,6.52,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,379.55,4.03,intermediate,1
CHEMBL5084800,Fc1ccc([C@]2(CCNCc3scc4c3CCCC4)CCO[C@]3(CCOC3)C2)nc1,0.2,9.7,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,430.59,4.55,highly_active,3
CHEMBL5084960,CC[C@@H]1CN2CCc3c([nH]c4cccc(-c5ccccc5)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,83.16,7.08,F,CHEMBL5030540,agonist,Agonist activity at human MOR expressed in HEK293T cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by Glo-sensor cAMP assay,1,Scientific Literature,J Med Chem,2021,444.58,5.48,active,2
CHEMBL5085013,CN1C(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCCNC(=O)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@@H]1Cc1ccccc1,167,6.78,F,CHEMBL5034023,agonist,Agonist activity at MOR (unknown origin) expressed in HEK293-A cells assessed as inhibition of forskolin-induced cAMP accumulation preincubated for 30 mins in presence of 3-isobutyl-1-methylxanthine followed by forskolin and compound addition by competitive PKA binding assay,1,Scientific Literature,J Med Chem,2021,1152.32,None,intermediate,1
CHEMBL5085090,C[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(c1ccccc1)c1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,165.96,6.78,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of calcium mobilization by Fluo-4 AM dye based analysis,1,Scientific Literature,J Med Chem,2021,1519.78,None,intermediate,1
CHEMBL5085104,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H]1CSSC[C@@H](C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)O)NC(=O)[C@H](Cc2ccc(Cl)cc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,14.3,7.84,F,CHEMBL5029183,agonist,Agonist activity at mu-opioid receptor (unknown origin) expressed in HEK293 cells assessed as inhibition of forskolin-induced cAMP accumulation incubated for 15 mins by ELISA,1,Scientific Literature,J Med Chem,2021,1111.75,None,active,2
CHEMBL5085161,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(N)=O,831.76,6.08,F,CHEMBL5032494,agonist,Agonist activity at human mu opioid receptor expressed in CHO cells assessed as stimulation of calcium mobilization by Fluo-4 AM dye based analysis,1,Scientific Literature,J Med Chem,2021,1409.66,None,intermediate,1
CHEMBL5085321,Fc1ccc([C@]2(CCNCc3cccs3)CCOC3(CCOC3)C2)cc1,19.9,7.7,F,CHEMBL5042488,agonist,Agonist activity at mu opioid receptor (unknown origin) assessed as increase in cAMP level incubated for 40 mins by spectrophotometry,1,Scientific Literature,Eur J Med Chem,2022,375.51,4.27,active,2
CHEMBL5085455,CN1C(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCCNC(=O)C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@@H]1Cc1ccccc1,93.33,7.03,F,CHEMBL5034023,agonist,Agonist activity at MOR (unknown origin) expressed in HEK293-A cells assessed as inhibition of forskolin-induced cAMP accumulation preincubated for 30 mins in presence of 3-isobutyl-1-methylxanthine followed by forskolin and compound addition by competitive PKA binding assay,1,Scientific Literature,J Med Chem,2021,1152.32,None,active,2
CHEMBL5085710,CN1CCN(C2(CNC(=O)c3ccccc3Oc3ccccc3)CCCCC2)CC1,4527,5.34,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,407.56,4.16,inactive,0
CHEMBL5085771,CCC(=O)N(CC1(N2CCN(C(C)c3ccccc3)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,142,6.85,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,504.6,4.77,intermediate,1
CHEMBL5085974,CN(C)C(=O)C(CCN1CCN(c2cccc(Cl)c2Cl)CC1)(c1ccccc1)c1ccccc1,12.3,7.91,F,CHEMBL5046218,agonist,Agonist activity at human mu opioid receptor expressed in HEK293T cells assessed as Galphai2 activation preincubated for 5 mins with coelenterazine followed by compound addition and measured after 10 mins by BRET assay,1,Scientific Literature,J Med Chem,2021,496.48,5.58,active,2
CHEMBL5086376,CC[C@@H]1CN2CC[C@@]3(O)C(=Nc4ccc(C)c(OC)c43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,30.2,7.52,F,CHEMBL5030540,agonist,Agonist activity at human MOR expressed in HEK293T cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by Glo-sensor cAMP assay,1,Scientific Literature,J Med Chem,2021,428.53,3.1,active,2
CHEMBL5086463,CN1C(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCCNC(=O)C[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@@H]1Cc1ccccc1,588.84,6.23,F,CHEMBL5034023,agonist,Agonist activity at MOR (unknown origin) expressed in HEK293-A cells assessed as inhibition of forskolin-induced cAMP accumulation preincubated for 30 mins in presence of 3-isobutyl-1-methylxanthine followed by forskolin and compound addition by competitive PKA binding assay,1,Scientific Literature,J Med Chem,2021,1152.32,None,intermediate,1
CHEMBL5086571,CCC(=O)N(CC1(N2CCN(CC(C)C)CC2)CCOCC1)c1cccc(C(F)(F)F)n1,183,6.74,F,CHEMBL5032513,agonist,Agonist activity at human MOR expressed in CHO-K1 cells assessed as reduction in forskolin-induced cAMP production incubated for 45 mins by by HTRF assay,1,Scientific Literature,J Med Chem,2021,456.55,3.67,intermediate,1
CHEMBL5086601,CN1C(=O)CNC(=O)[C@@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)CCCCNC(=O)C[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)NC(=O)[C@@H]1Cc1ccccc1,72.44,7.14,F,CHEMBL5034023,agonist,Agonist activity at MOR (unknown origin) expressed in HEK293-A cells assessed as inhibition of forskolin-induced cAMP accumulation preincubated for 30 mins in presence of 3-isobutyl-1-methylxanthine followed by forskolin and compound addition by competitive PKA binding assay,1,Scientific Literature,J Med Chem,2021,1152.32,None,active,2
CHEMBL5086786,CC[C@@H]1CN2CC[C@@]3(O)C(=Nc4cccc(-c5ccccc5)c43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,19200,4.72,F,CHEMBL5030540,agonist,Agonist activity at human MOR receptor expressed in HTLA cells co-expressing TEV-fused-beta-arrestin2 assessed as induction of beta-arrestin2 recruitment by Tango assay,1,Scientific Literature,J Med Chem,2021,460.57,4.45,inactive,0
