ID,SMILES,IC50,pIC50,Assay Type,Document ChEMBL ID,Category,Category_broad,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code,MW,LogP,LogS,nHA,nHD,TPSA,Druglikeness,Molecular_Flexibility,Molecular_Complexity,nHET,nRot,nAro,Globularity_SVD,Globularity_Vol,pc1,pc2,pc3,CSK_frequency,Scaffold_frequency
CHEMBL4750243,CCN1CC2(CCN(CCc3ccccn3)CC2)OC2(CC2)C1=O,1498,5.82,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,329.44,1.87,inactive,0,329.442,1.2052,-1.389,5,0,45.67,10.39,0.41293,0.79818,5,4,1,0.34318,0.73163,-1.123021661,2.352872151,0.3199148475,2,1
CHEMBL4750783,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N2Cc3ccc(O)cc3C[C@H]2C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O,45.6,7.34,F,CHEMBL4699489,agonist,agonist,Agonist activity at human MOR stably expressed in CHO cell membranes assessed as stimulation of [35S]-GTPgammaS binding incubated for 1 hr by liquid scintillation counting assay,1,Scientific Literature,J Med Chem,2020,1350.68,None,active,2,1350.67,-4.757,-6.693,28,15,453.25,-20.293,0.53288,1.0152,28,34,3,0.44215,0.50698,8.152176564,-0.84096488,-0.1448358647,1,1
CHEMBL475108,C[C@H]1C2Cc3ccc4[nH]nnc4c3[C@@]1(C)CCN2CC1CC1,99,7,F,CHEMBL1136834,antagonist,antagonist,Antagonist activity at human mu opioid receptor expressed in CHO cells assessed as inhibition of DAMGO-induced [35S]GTPgammaS binding,1,Scientific Literature,Bioorg Med Chem Lett,2009,296.42,2.89,active,2,296.417,2.5586,-3.646,4,1,44.81,0.84321,0.24038,0.93361,4,2,2,0.42326,0.79281,-1.351468889,0.8579080745,-0.25731157,1,1
CHEMBL4751130,CN1CC2(CCN(CCc3ccccc3)CC2)OC(C)(C)C1=O,624,6.21,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,316.44,2.33,intermediate,1,316.443,2.039,-1.774,4,0,32.78,7.9755,0.4098,0.75329,4,3,1,0.36662,0.7497,-1.428916082,2.004462495,0.2789490549,17,17
CHEMBL4752386,CC[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,505,6.3,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,316.45,2.33,intermediate,1,316.443,2.1954,-1.935,4,0,32.78,11.087,0.40691,0.75329,4,4,1,0.32869,0.73372,-1.394382987,1.869731194,0.3618040531,17,17
CHEMBL4752423,CNC(=O)COCC(=O)NCCCCNC(=O)COCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,8.1,8.09,F,CHEMBL4725485,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) by [35S]-GTPgammaS binding assay,1,Scientific Literature,ACS Med Chem Lett,2020,657.77,-0.77,highly_active,3,657.762,-0.9879,-2.798,14,6,187.79,3.4652,0.47113,1.0841,14,16,1,0.37552,0.62066,2.315580145,1.53392146,0.3558928946,6,6
CHEMBL4752583,OC/C=C/[C@H]1[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,2.31,8.64,F,CHEMBL4680063,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by luminescence assay,1,Scientific Literature,RSC Med Chem,2020,377.53,4.3,highly_active,3,377.526,4.389,-4.123,3,2,43.7,0.232,0.4153,0.89827,3,6,2,0.39974,0.73883,-1.269771634,0.1431228145,0.2858535503,9,6
CHEMBL4753006,C[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,319,6.5,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,302.42,1.94,intermediate,1,302.416,1.741,-1.665,4,0,32.78,10.14,0.40204,0.73618,4,3,1,0.39476,0.7542,-1.420893828,2.133631995,0.2603660438,17,17
CHEMBL4754130,CCN1CC2(CCN(CCc3cccc(F)c3)CC2)O[C@H](C)C1=O,56,7.25,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,334.44,2.47,active,2,334.433,2.2481,-2.279,4,0,32.78,8.8336,0.42426,0.80083,5,4,1,0.29472,0.72725,-1.298082213,1.638899314,0.2764812483,17,17
CHEMBL4755334,CN[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,194.98,6.71,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1126.29,None,intermediate,1,1126.28,-4.0889,-4.245,27,15,447.44,9.7118,0.58386,0.93709,27,33,3,0.42981,0.54036,7.431843063,0.7101924559,0.4405142083,16,16
CHEMBL4755342,CC(C)C1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,174,6.76,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,330.47,2.58,intermediate,1,330.47,2.4137,-2.095,4,0,32.78,10.056,0.40679,0.76182,4,4,1,0.29235,0.73395,-1.39077464,1.724336667,0.3563938356,17,17
CHEMBL4755446,CCN1CC2(CCN(CCc3ccccc3)CC2)OC(C)C1=O,65,7.19,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,316.45,2.33,active,2,316.443,2.1473,-1.965,4,0,32.78,10.174,0.41233,0.75329,4,4,1,0.37831,0.74251,-1.387399605,1.860398012,0.3475144079,17,17
CHEMBL4756271,COC(=O)[C@@H]1C=C(OC(=O)c2ccc(F)cc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,15,7.82,F,CHEMBL4715803,agonist,agonist,Agonist activity at human mu opiod receptor expressed in CHO-K1 cells assessed as increase in forskolin induced cAMP production measured after 30 mins by HitHunter luminescence based assay,1,Scientific Literature,J Med Chem,2016,510.51,4.56,active,2,510.512,3.461,-5.253,8,0,109.11,-2.7628,0.2628,0.99887,9,6,2,0.36709,0.7058,-0.2141434189,-0.5014607529,-0.2210922246,12,5
CHEMBL4756310,CCN1CC2(CCN(CCc3c(F)cccc3F)CC2)O[C@H](C)C1=O,16,7.8,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,352.43,2.61,active,2,352.423,2.3489,-2.593,4,0,32.78,8.8336,0.40601,0.81339,6,4,1,0.33235,0.73812,-1.208764874,1.417400716,0.2054481131,17,17
CHEMBL4759079,CSCC[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,426.58,6.37,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1172.38,None,intermediate,1,1172.38,-3.8368,-4.974,27,15,486.73,6.2214,0.58539,0.93526,28,35,3,0.43789,0.53,7.785878553,0.1734722126,0.4389265474,16,16
CHEMBL4759184,CC1OC2(CCN(CCc3ccccc3)CC2)CN(C(C)C)C1=O,21,7.68,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,330.47,2.72,active,2,330.47,2.5066,-2.343,4,0,32.78,7.9329,0.41127,0.76387,4,4,1,0.31695,0.7407,-1.390185362,1.562184613,0.3091469751,17,17
CHEMBL4761093,CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@@H](C)C1=O,910,6.04,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,352.43,2.61,intermediate,1,352.423,2.3489,-2.593,4,0,32.78,8.8336,0.41628,0.81291,6,4,1,0.31115,0.72833,-1.208764874,1.417400716,0.2054481131,17,17
CHEMBL4761165,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C,13.3,7.88,F,CHEMBL4699489,agonist,agonist,Agonist activity at human MOR stably expressed in CHO cell membranes assessed as stimulation of [35S]-GTPgammaS binding incubated for 1 hr by liquid scintillation counting assay,1,Scientific Literature,J Med Chem,2020,1358.74,None,active,2,1358.73,-3.9765,-9.111,25,14,414.72,-21.889,0.53895,0.97904,25,41,4,0.41229,0.52736,7.93108848,-2.51638905,0.212090776,1,1
CHEMBL4761246,N=C(N)NCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](CS)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](CS)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,169.82,6.77,F,CHEMBL4699661,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2020,1119.34,None,intermediate,1,1119.34,-3.8095,-5.552,25,14,495.94,2.0174,0.58717,0.92746,27,31,3,0.45448,0.54315,7.309063104,-0.08151881717,-0.06283349405,16,16
CHEMBL4761273,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1cccc(NC(=O)COCC(=O)NCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)c1,17.1,7.77,F,CHEMBL4715781,antagonist,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,1197.48,None,active,2,1197.47,5.1682,-6.987,20,7,250.84,-6.9442,0.48496,1.1166,22,28,3,0.36755,0.52077,4.294903432,-2.64771868,1.256864227,2,1
CHEMBL4761794,C[C@@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,1780,5.75,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,302.42,1.94,inactive,0,302.416,1.741,-1.665,4,0,32.78,10.14,0.40214,0.73618,4,3,1,0.30903,0.74105,-1.420893828,2.133631995,0.2603660438,17,17
CHEMBL4761986,Cc1nnc(C(C)C)n1[C@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(NC(=O)COCC(=O)NCCCCCCCCCNC(=O)COCC(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)cc1,21.9,7.66,F,CHEMBL4715781,antagonist,antagonist,Antagonist activity at human MOR transfected in CHO cells co-transfected with Gqi5 assessed as inhibition of DAMGO-induced calcium mobilization incubated for 15 mins prior to DAMGO addition and measured for 90 secs by Fluo-4AM dye based fluorescence analysis,1,Scientific Literature,Bioorg Med Chem,2016,1225.53,None,active,2,1225.53,6.077,-7.527,20,7,250.84,-6.9442,0.48393,1.1148,22,30,3,0.38745,0.5061,4.347934424,-3.175526068,1.459741223,1,1
CHEMBL4762816,CN1CC2(CCN(CCc3ccccc3)CC2)OC2(CC2)C1=O,442,6.36,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,314.43,2.08,intermediate,1,314.427,1.7458,-1.86,4,0,32.78,10.396,0.40742,0.77625,4,3,1,0.35366,0.74475,-1.393920337,2.006537274,0.2152283469,2,1
CHEMBL4763725,COC(=O)[C@@H]1C=C(OC(=O)c2ccccc2F)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,4.8,8.32,F,CHEMBL4715803,agonist,agonist,Agonist activity at human mu opiod receptor expressed in CHO-K1 cells assessed as increase in forskolin induced cAMP production measured after 30 mins by HitHunter luminescence based assay,1,Scientific Literature,J Med Chem,2016,510.51,4.56,highly_active,3,510.512,3.461,-5.253,8,0,109.11,-2.7628,0.2565,1.0026,9,6,2,0.37786,0.70794,-0.2141434189,-0.5014607529,-0.2210922246,12,5
CHEMBL4764587,O=C(O)CC[C@H]1[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,31.7,7.5,F,CHEMBL4680063,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by luminescence assay,1,Scientific Literature,RSC Med Chem,2020,393.53,4.61,active,2,393.525,3.3651,-4.333,4,2,60.77,-0.055053,0.43794,0.8934,4,7,2,0.444,0.73036,-0.8959830974,0.1720325032,0.1484522888,9,6
CHEMBL4776743,CCN1CC2(CCN(CCc3cccc(F)c3F)CC2)O[C@H](C)C1=O,10,8,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,352.43,2.61,highly_active,3,352.423,2.3489,-2.593,4,0,32.78,8.8336,0.4162,0.81483,6,4,1,0.37684,0.73308,-1.208764874,1.417400716,0.2054481131,17,17
CHEMBL4776924,CCN1CC2(CCN(CCc3ccccc3F)CC2)O[C@H](C)C1=O,24,7.62,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,334.44,2.47,active,2,334.433,2.2481,-2.279,4,0,32.78,8.8336,0.40681,0.80291,5,4,1,0.31088,0.73366,-1.298082213,1.638899314,0.2764812483,17,17
CHEMBL4777803,CSCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,125.89,6.9,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1115.33,None,intermediate,1,1115.32,-3.0715,-4.883,25,14,443.64,5.8675,0.58495,0.92768,26,32,3,0.39077,0.53226,7.00075507,0.1672788028,0.3907023875,16,16
CHEMBL4777859,CCN1CC2(CCN(CCc3ccc(F)cc3F)CC2)O[C@H](C)C1=O,53,7.28,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,352.43,2.61,active,2,352.423,2.3489,-2.593,4,0,32.78,8.8336,0.4162,0.81291,6,4,1,0.30118,0.73258,-1.208764874,1.417400716,0.2054481131,17,17
CHEMBL4777999,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,19.95,7.7,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1126.29,None,active,2,1126.28,-4.1739,-3.967,27,14,452.64,6.6599,0.60012,0.94225,27,32,3,0.48137,0.5424,7.312104667,0.8907574944,0.4232816668,16,16
CHEMBL4781352,CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O,52,7.28,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,352.43,2.61,active,2,352.423,2.3489,-2.593,4,0,32.78,8.8336,0.4162,0.81291,6,4,1,0.30981,0.73321,-1.208764874,1.417400716,0.2054481131,17,17
CHEMBL4781853,CCC[C@H]1[C@@H]2CCC[C@@]1(c1cccc(O)c1)CCN2CCc1ccccc1,0.95,9.02,F,CHEMBL4680063,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by luminescence assay,1,Scientific Literature,RSC Med Chem,2020,363.55,5.55,highly_active,3,363.543,5.5679,-4.858,2,1,23.47,-1.6657,0.42389,0.88404,2,6,2,0.44021,0.73713,-1.66865466,-0.4962626772,0.3527156311,9,6
CHEMBL4783674,CC(=O)O[C@@H]1C[C@H](NC(=O)c2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,3,8.52,F,CHEMBL4715803,agonist,agonist,Agonist activity at human mu opiod receptor expressed in CHO-K1 cells assessed as increase in forskolin induced cAMP production measured after 30 mins by HitHunter luminescence based assay,1,Scientific Literature,J Med Chem,2016,493.56,4.01,highly_active,3,493.554,3.0207,-4.949,8,1,111.91,3.5662,0.28695,1.0142,8,5,2,0.39239,0.69795,-0.2094064024,-0.2029131111,-0.3388361318,12,2
CHEMBL4784104,CC1(C)CN2C(CS/C(N)=N\[C@H]3CC[C@H](CNC(=O)COCC(=O)NCCCCNC(=O)COCC(=O)N[C@@H]4CC[C@@]5(O)[C@H]6Cc7ccc(O)c8c7[C@@]5(CCN6CC5CC5)[C@H]4O8)CC3)=CSC2=N1,50,7.3,F,CHEMBL4725485,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) by [35S]-GTPgammaS binding assay,1,Scientific Literature,ACS Med Chem Lett,2020,980.27,2.25,active,2,980.262,1.4005,-6.813,18,7,292.37,3.9305,0.50328,1.1015,20,22,1,0.34596,0.55826,4.017181516,-1.60039138,0.09860816523,1,1
CHEMBL4784329,CC(C)C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,588.84,6.23,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1097.29,None,intermediate,1,1097.28,-2.548,-4.938,25,14,418.34,6.0008,0.58475,0.93131,25,31,3,0.44636,0.55501,6.727126403,0.07114868246,0.3971573554,16,16
CHEMBL4785222,N=C(N)NCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](CO)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,562.34,6.25,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1128.26,None,intermediate,1,1128.25,-5.3671,-3.822,28,16,481.66,6.956,0.5841,0.93749,28,33,3,0.39308,0.53307,7.884062054,1.197224689,0.2616741516,16,16
CHEMBL4786209,CC1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,787,6.1,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,302.42,1.94,intermediate,1,302.416,1.741,-1.665,4,0,32.78,10.14,0.40214,0.73618,4,3,1,0.36185,0.7524,-1.420893828,2.133631995,0.2603660438,17,17
CHEMBL4786506,COC(=O)[C@@H]1C=C(OC(=O)c2ccccc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,1.2,8.92,F,CHEMBL4715803,agonist,agonist,Agonist activity at human mu opiod receptor expressed in CHO-K1 cells assessed as increase in forskolin induced cAMP production measured after 30 mins by HitHunter luminescence based assay,1,Scientific Literature,J Med Chem,2016,492.52,4.42,highly_active,3,492.522,3.3602,-4.939,8,0,109.11,-1.4228,0.26021,1.0149,8,6,2,0.36205,0.70535,-0.3034607469,-0.2799622948,-0.1500591477,12,5
CHEMBL4788060,N=C(N)NCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H]1CSSC[C@H](NC(=O)[C@@H](N)Cc2ccc(O)cc2)C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,3828,5.42,F,CHEMBL4699661,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as inhibition of forskolin-stimulated cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2020,1117.33,None,inactive,0,1117.32,-3.2407,-5.088,25,14,468.94,6.3065,0.52752,0.93443,27,23,3,0.33948,0.56964,6.766851404,0.1922753349,-0.6270892833,4,1
CHEMBL4788431,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,250.2,6.6,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1097.29,None,intermediate,1,1097.28,-2.548,-4.938,25,14,418.34,6.0008,0.58435,0.93131,25,31,3,0.41065,0.53377,6.727126403,0.07114868246,0.3971573554,16,16
CHEMBL4788650,CCN1CC2(CCN(CCc3ccc(F)cc3)CC2)O[C@H](C)C1=O,108,6.97,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,334.44,2.47,intermediate,1,334.433,2.2481,-2.279,4,0,32.78,8.8336,0.42426,0.79548,5,4,1,0.3181,0.73691,-1.298082213,1.638899314,0.2764812483,17,17
CHEMBL4789005,C[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C2CC2)C1=O,7,8.15,F,CHEMBL4673253,agonist,agonist,Agonist activity at human MOR expressed in CHOK1 cells assessed as stimulation of cAMP accumulation incubated for 45 mins by HTRF assay,1,Scientific Literature,J Med Chem,2020,328.46,2.47,highly_active,3,328.454,2.2707,-2.429,4,0,32.78,9.1325,0.38329,0.77373,4,4,1,0.29904,0.73267,-1.361864335,1.554330453,0.2537060833,1,1
CHEMBL4789659,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)O)C(C)(C)C)C1=O,12.8,7.89,F,CHEMBL4699489,agonist,agonist,Agonist activity at human MOR stably expressed in CHO cell membranes assessed as stimulation of [35S]-GTPgammaS binding incubated for 1 hr by liquid scintillation counting assay,1,Scientific Literature,J Med Chem,2020,1394.69,None,active,2,1394.69,-2.1716,-5.56,32,20,533.8,-18.237,0.54798,0.98452,32,37,3,0.44705,0.50549,9.185381687,-0.6281904661,0.4643189615,4,4
CHEMBL4790011,C[C@@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,245.47,6.61,F,CHEMBL4715798,agonist,agonist,Agonist activity at mu opioid receptor (unknown origin) expressed in HEK293-A cells assessed as reduction in forskolin-induced cAMP accumulation incubated for 30 mins by competition PKA binding assay,1,Scientific Literature,J Med Chem,2016,1055.21,None,intermediate,1,1055.2,-3.6751,-4.238,25,14,418.34,5.8663,0.58544,0.91876,25,29,3,0.43514,0.55117,6.670497824,0.744344051,0.1996917602,16,16
