ID,SMILES,Ki,pKi,Assay Type,Target ChEMBL ID,Target Name,Document ChEMBL ID,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code,CSK count,Murcko count
CHEMBL471543,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(OC(=O)/C=C/c5ccc(C)cc5)[C@@H](C2)N(CC2CC2)CC[C@]314,4.2,8.38,B,CHEMBL233,Mu opioid receptor,CHEMBL1152801,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2009,499.61,4.4,highly_active,3,13,3
CHEMBL471806,CCCCCCC(N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,2.15,8.67,B,CHEMBL233,Mu opioid receptor,CHEMBL1150362,Displacement of [3H]DAMGO from mu opioid receptor in human SHSY5Y cells,1,Scientific Literature,Bioorg Med Chem,2008,751.93,3.13,highly_active,3,13,13
CHEMBL471880,CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4cc(Cl)ccc43)CC2)C1=O,50,7.3,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,523.17,5.98,active,2,30,28
CHEMBL472086,CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4cc(Cl)c(Cl)cc43)CC2)C1=O,306,6.51,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,557.61,6.64,intermediate,1,30,28
CHEMBL472676,CC(C)N1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,4042,5.39,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,439.6,5.33,inactive,0,31,31
CHEMBL472843,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccc2ccccc2n1,1.44,8.84,B,CHEMBL233,Mu opioid receptor,CHEMBL1153911,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,496.56,3.94,highly_active,3,16,2
CHEMBL472867,NCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O,886,6.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,509.48,5.18,intermediate,1,31,31
CHEMBL472937,O=C(N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5)c1cccnc1,0.14,9.85,B,CHEMBL233,Mu opioid receptor,CHEMBL1140920,Displacement of [3H]naloxone from monocloned mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2009,447.54,2.15,highly_active,3,48,1
CHEMBL473068,CNCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O,1069,5.97,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,523.51,5.44,inactive,0,31,31
CHEMBL473136,COC(=O)/C=C/C(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.41,9.39,B,CHEMBL233,Mu opioid receptor,CHEMBL1140920,Displacement of [3H]naloxone from monocloned mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2009,454.52,1.17,highly_active,3,18,11
CHEMBL473253,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cnc2ccccc2c1,2.69,8.57,B,CHEMBL233,Mu opioid receptor,CHEMBL1153911,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,496.56,3.94,highly_active,3,16,2
CHEMBL473272,CCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,43,7.37,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,474.69,4.94,active,2,30,28
CHEMBL473279,CC(C)CNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,61,7.21,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,488.72,5.19,active,2,30,28
CHEMBL473280,CC(C)N(CCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O)C(C)C,82,7.09,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,516.77,6.06,active,2,30,28
CHEMBL473700,CCCCNCCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O,36,7.44,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,489.49,5.02,active,2,18,15
CHEMBL473701,CCN(CC)CCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O,122,6.91,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,489.49,4.98,intermediate,1,18,15
CHEMBL473884,O=C1N(CCO)CN(c2ccccc2)C12CCN(C(c1ccccc1Cl)c1ccccc1Cl)CC2,483,6.32,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,510.47,5.22,intermediate,1,31,31
CHEMBL474091,CCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,2283,5.64,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,425.58,4.94,inactive,0,31,31
CHEMBL474096,CCCCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,66,7.18,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,488.72,5.33,active,2,30,28
CHEMBL4741494,CCN1CC2(CCN(CCc3ccccc3)CC2)O[C@H](C)C1=O,26,7.58,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,316.45,2.33,active,2,14,14
CHEMBL474283,CC1(C)CCC(N2CCC3(CC2)C(=O)N(CCO)CN3c2ccccc2)c2ccccc21,59,7.23,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,433.6,3.93,active,2,30,28
CHEMBL474485,CNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,35,7.46,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,446.64,4.16,active,2,30,28
CHEMBL474687,CCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,37,7.43,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,460.67,4.55,active,2,30,28
CHEMBL474708,C#CCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,4314,5.37,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,435.57,4.55,inactive,0,31,31
CHEMBL474755,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(OC(=O)/C=C/c5ccccc5)[C@@H](C2)N(CC2CC2)CC[C@]314,2.5,8.6,B,CHEMBL233,Mu opioid receptor,CHEMBL1152801,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2009,485.58,4.09,highly_active,3,13,3
CHEMBL4750644,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@H](Cc1ccc(O)cc1)NC(C)=O)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,4315,5.37,B,CHEMBL233,Mu opioid receptor,CHEMBL4715797,Displacement of [3H]diprenorphine from human MOR expressed in mouse NG108-15 cell membranes incubated for 2 hrs by liquid scintillation counting based radioligand competition assay,1,Scientific Literature,J Med Chem,2016,1022.22,None,inactive,0,26,26
CHEMBL475094,C=CCNCCN1CN(c2ccccc2)C2(CCN(C3CCC(C)(C)c4ccccc43)CC2)C1=O,198,6.7,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,472.68,4.72,intermediate,1,30,28
CHEMBL475096,CCNCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O,776,6.11,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,537.53,5.83,intermediate,1,31,31
CHEMBL4752386,CC[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,192,6.72,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,316.45,2.33,intermediate,1,14,14
CHEMBL4753006,C[C@H]1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,91,7.04,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,302.42,1.94,active,2,14,14
CHEMBL475308,CCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3)c3ccccc3)CC2)C1=O,11755,4.93,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,439.6,5.33,inactive,0,31,31
CHEMBL475310,CC(C)CNCCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O,26,7.58,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,489.49,4.88,active,2,18,15
CHEMBL4754130,CCN1CC2(CCN(CCc3cccc(F)c3)CC2)O[C@H](C)C1=O,56,7.25,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,334.44,2.47,active,2,14,14
CHEMBL475496,CCCCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O,33120,4.48,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,522.52,7.02,inactive,0,31,31
CHEMBL4754961,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O,380,6.42,B,CHEMBL233,Mu opioid receptor,CHEMBL4715797,Displacement of [3H]diprenorphine from human MOR expressed in mouse NG108-15 cell membranes incubated for 2 hrs by liquid scintillation counting based radioligand competition assay,1,Scientific Literature,J Med Chem,2016,980.19,-2.73,intermediate,1,26,26
CHEMBL475497,CC(C)CCN1CN(c2ccccc2)C2(CCN(C(c3ccccc3Cl)c3ccccc3Cl)CC2)C1=O,13000,4.89,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,536.55,7.27,inactive,0,31,31
CHEMBL4755342,CC(C)C1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,115,6.94,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,330.47,2.58,intermediate,1,14,14
CHEMBL4755446,CCN1CC2(CCN(CCc3ccccc3)CC2)OC(C)C1=O,41,7.39,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,316.45,2.33,active,2,14,14
CHEMBL4756310,CCN1CC2(CCN(CCc3c(F)cccc3F)CC2)O[C@H](C)C1=O,21,7.68,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,352.43,2.61,active,2,14,14
CHEMBL475707,CC(C)NCCN1CN(c2ccccc2)C2(CCN(Cc3c(Cl)cccc3Cl)CC2)C1=O,136,6.87,B,CHEMBL233,Mu opioid receptor,CHEMBL1136855,Displacement of [125I]diprenorphine from human MOP expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,475.46,4.63,intermediate,1,18,15
CHEMBL4759184,CC1OC2(CCN(CCc3ccccc3)CC2)CN(C(C)C)C1=O,33,7.48,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,330.47,2.72,active,2,14,14
CHEMBL476600,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1ccccn1,0.14,9.85,B,CHEMBL233,Mu opioid receptor,CHEMBL1153911,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,446.5,2.79,highly_active,3,16,2
CHEMBL476603,O=C(O[C@@]12CCC(=O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(CC1CC1)[C@@H]2C5)c1cccnc1,1.59,8.8,B,CHEMBL233,Mu opioid receptor,CHEMBL1153911,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2009,446.5,2.79,highly_active,3,16,2
CHEMBL4776178,CCC(=O)N(CCN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(F)cc1,5.6,8.25,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,386.49,4.66,highly_active,3,17,11
CHEMBL4776743,CCN1CC2(CCN(CCc3cccc(F)c3F)CC2)O[C@H](C)C1=O,22,7.66,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,352.43,2.61,active,2,14,14
CHEMBL4776924,CCN1CC2(CCN(CCc3ccccc3F)CC2)O[C@H](C)C1=O,18,7.75,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,334.44,2.47,active,2,14,14
CHEMBL4777859,CCN1CC2(CCN(CCc3ccc(F)cc3F)CC2)O[C@H](C)C1=O,62,7.21,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,352.43,2.61,active,2,14,14
CHEMBL4778918,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)c1ccc(C)cc1,16.7,7.78,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,364.53,4.69,active,2,17,11
CHEMBL4781352,CCN1CC2(CCN(CCc3cc(F)ccc3F)CC2)O[C@H](C)C1=O,64,7.19,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,352.43,2.61,active,2,14,14
CHEMBL4783182,CCC(=O)N(CCN1CCC(c2ccccc2)CC1)c1ccc(OC)cc1,26,7.58,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,366.51,4.32,active,2,17,1
CHEMBL4783373,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)c1ncccc1F,253,6.6,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,369.48,3.92,intermediate,1,17,2
CHEMBL4785048,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)c1ccc(F)cc1,19.4,7.71,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,368.5,4.52,active,2,17,11
CHEMBL4786209,CC1OC2(CCN(CCc3ccccc3)CC2)CN(C)C1=O,156,6.81,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,302.42,1.94,intermediate,1,14,14
CHEMBL4788466,CCC(=O)N(CCN1CCC(Cc2ccc(C)cc2)CC1)c1ccc(C)cc1,82,7.09,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,378.56,5,active,2,17,11
CHEMBL4788650,CCN1CC2(CCN(CCc3ccc(F)cc3)CC2)O[C@H](C)C1=O,164,6.79,B,CHEMBL233,Mu opioid receptor,CHEMBL4673253,Displacement of [3H]-DAMGO from human MOR expressed in CHOK1 cell membranes incubated for 60 mins by liquid scintillation counting method,1,Scientific Literature,J Med Chem,2020,334.44,2.47,intermediate,1,14,14
CHEMBL4788719,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)c1ccccc1,3.7,8.43,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,350.51,4.38,highly_active,3,17,11
CHEMBL4789321,CCC(=O)N(CCN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(OC)cc1,1.9,8.72,B,CHEMBL233,Mu opioid receptor,CHEMBL5108017,Displacement of [3H]-DAMGO from human MOR expressed in CHO-K1 cell membranes incubated for 90 mins measured by MicroBeta scintillation counter method,1,Scientific Literature,Eur J Med Chem,2022,398.52,4.53,highly_active,3,17,11
CHEMBL4789528,CCC(=O)N(CCN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(C)cc1,27.9,7.55,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,382.52,4.83,active,2,17,11
CHEMBL4790216,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)c1ccccn1,238,6.62,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,351.49,3.78,intermediate,1,17,2
CHEMBL4790304,CCC(=O)N(CCN1CCC(Cc2ccc(C)cc2)CC1)c1ccc(OC)cc1,77,7.11,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,394.56,4.7,active,2,17,11
CHEMBL4792467,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)Cc1ccccc1,573,6.24,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,364.53,4.38,intermediate,1,14,2
CHEMBL4792476,CCC(=O)N(CCN1CCC(Cc2ccc(C)cc2)CC1)c1ccc(F)cc1,148,6.83,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,382.52,4.83,intermediate,1,17,11
CHEMBL4797005,CCC(=O)N(CCCN1CCC(Cc2ccccc2)CC1)c1ccc(OC)cc1,43,7.37,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,394.56,4.78,active,2,14,1
CHEMBL4797585,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)C(C)c1ccccc1,694,6.16,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,378.56,4.94,intermediate,1,14,2
CHEMBL4797982,CCC(=O)N(CCN1CCC(Cc2ccccc2)CC1)c1ccc(OC)cc1,20.4,7.69,B,CHEMBL233,Mu opioid receptor,CHEMBL4765270,Displacement of [3H]-diprenorphin from human mu opioid receptor expressed in CHO cell membrane incubated for 150 mins by liquid scintillation counting method,1,Scientific Literature,Eur J Med Chem,2020,380.53,4.39,active,2,17,11
CHEMBL480425,CC1(N2CCC(n3c(-c4cccc(OCCO)c4)nc4ccccc43)CC2)CCCCCCC1,11,7.96,B,CHEMBL233,Mu opioid receptor,CHEMBL1143349,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHOK1 cells,1,Scientific Literature,J Med Chem,2009,461.65,6.21,active,2,13,7
CHEMBL480426,CC1(N2CCC(n3c(-c4cccc(CN)c4)nc4ccccc43)CC2)CCCCCCC1,20,7.7,B,CHEMBL233,Mu opioid receptor,CHEMBL1143349,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHOK1 cells,1,Scientific Literature,J Med Chem,2009,430.64,6.3,active,2,13,7
CHEMBL481366,CC1(N2CCC(n3c([C@H]4CCCNC4)nc4ccccc43)CC2)CCCCCCC1,0.59,9.23,B,CHEMBL233,Mu opioid receptor,CHEMBL1143349,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHOK1 cells,1,Scientific Literature,J Med Chem,2009,408.63,5.64,highly_active,3,13,2
CHEMBL481367,CC1(N2CCC(n3c(-c4cccc(S(C)(=O)=O)c4)nc4ccccc43)CC2)CCCCCCC1,6.3,8.2,B,CHEMBL233,Mu opioid receptor,CHEMBL1143349,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHOK1 cells,1,Scientific Literature,J Med Chem,2009,479.69,6.25,highly_active,3,13,7
CHEMBL481512,CC1(N2CCC(n3c([C@@H]4CCCNC4)nc4ccccc43)CC2)CCCCCCC1,1.052,8.98,B,CHEMBL233,Mu opioid receptor,CHEMBL1143349,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHOK1 cells,1,Scientific Literature,J Med Chem,2009,408.63,5.64,highly_active,3,13,2
CHEMBL481547,CC1(N2CCC(n3c(-c4ccc(F)c(Cl)c4)nc4ccccc43)CC2)CCCCCCC1,45,7.35,B,CHEMBL233,Mu opioid receptor,CHEMBL1143349,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHOK1 cells,1,Scientific Literature,J Med Chem,2009,454.03,7.64,active,2,13,7
CHEMBL4848517,C=C[C@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC,410,6.39,B,CHEMBL233,Mu opioid receptor,CHEMBL4808166,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in HEK293 cells incubated for 120 mins by radiometric scintillation analysis,1,Scientific Literature,J Nat Prod,2021,396.49,3.6,intermediate,1,10,5
