,ID,SMILES,Ki,pKi,Assay Type,Target ChEMBL ID,Target Name,Document ChEMBL ID,Assay Description,Source ID,Source Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
2993,CHEMBL4287623,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCC=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1,328.0,6.48,B,CHEMBL233,Mu opioid receptor,CHEMBL4257579,Displacement of [3H]DAMGO from human MOR expressed in HEK cells by radioligand binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,535.98,7.83,intermediate,1
2994,CHEMBL4287777,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCCN)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,5.0,8.3,B,CHEMBL233,Mu opioid receptor,CHEMBL4270665,Displacement of [3H]DAMGO from human MOR expressed in CHO cell membranes after 60 mins by liquid scintillation counting,1,Scientific Literature,J Med Chem,2018.0,1310.56,None,highly_active,3
2995,CHEMBL4288649,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)O,0.34,9.47,B,CHEMBL233,Mu opioid receptor,CHEMBL4270665,Displacement of [3H]DAMGO from human MOR expressed in CHO cell membranes after 60 mins by liquid scintillation counting,1,Scientific Literature,J Med Chem,2018.0,787.92,-0.08,highly_active,3
2996,CHEMBL4290635,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,1740.0,5.76,B,CHEMBL233,Mu opioid receptor,CHEMBL5055617,Displacement of [3H]-DAMGO from mu opioid receptor (unknown origin) expressed in CHO cells incubated for 90 mins in presence of peptidase inhibitors,1,Scientific Literature,J Med Chem,2021.0,1534.89,None,inactive,0
2997,CHEMBL4290989,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.52,9.28,B,CHEMBL233,Mu opioid receptor,CHEMBL4270665,Displacement of [3H]DAMGO from human MOR expressed in CHO cell membranes after 60 mins by liquid scintillation counting,1,Scientific Literature,J Med Chem,2018.0,512.61,0.44,highly_active,3
2998,CHEMBL4291048,OC1(c2ccc(Cl)c(C(F)(F)F)c2)CCN(CCCN(c2ccc(F)cc2)c2ccc(F)cc2)CC1,902.0,6.04,B,CHEMBL233,Mu opioid receptor,CHEMBL4257579,Displacement of [3H]DAMGO from human MOR expressed in HEK cells by radioligand binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,524.96,7.15,intermediate,1
2999,CHEMBL4291181,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1Cc2ccccc2CN(CCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCCCN)C(N)=O)C1=O,5.0,8.3,B,CHEMBL233,Mu opioid receptor,CHEMBL4270665,Displacement of [3H]DAMGO from human MOR expressed in CHO cell membranes after 60 mins by liquid scintillation counting,1,Scientific Literature,J Med Chem,2018.0,1420.68,None,highly_active,3
3000,CHEMBL4293307,COc1ccc(N(CCCCN2CCC(O)(c3ccc(Cl)c(C(F)(F)F)c3)CC2)c2ccc(OC)cc2)cc1,8253.0,5.08,B,CHEMBL233,Mu opioid receptor,CHEMBL4257579,Displacement of [3H]DAMGO from human MOR expressed in HEK cells by radioligand binding assay,1,Scientific Literature,Bioorg Med Chem Lett,2018.0,563.06,7.28,inactive,0
3001,CHEMBL4294583,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,5.0,8.3,B,CHEMBL233,Mu opioid receptor,CHEMBL4270665,Displacement of [3H]DAMGO from human MOR expressed in CHO cell membranes after 60 mins by liquid scintillation counting,1,Scientific Literature,J Med Chem,2018.0,1278.52,None,highly_active,3
3002,CHEMBL429588,O=C(Cc1cccs1)N[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.38,9.42,B,CHEMBL233,Mu opioid receptor,CHEMBL1142345,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2008.0,466.6,2.75,highly_active,3
3003,CHEMBL429677,COc1cc(CC(=O)N(C)[C@H](CN2CC[C@H](O)C2)c2ccccc2)c(S(=O)(=O)N2CCOCC2)cc1OC,9.0,8.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1145560,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO-K1 cells,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,547.67,1.53,highly_active,3
3004,CHEMBL429685,COC(=O)[C@@H]1C[C@H](OC(=O)c2ccccc2OC)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,1640.0,5.79,B,CHEMBL233,Mu opioid receptor,CHEMBL1144846,Displacement of [125I]IOXY from human recombinant mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2008.0,524.57,4.30,inactive,0
3005,CHEMBL4299173,COc1ccc(CN(C(=O)[C@@H](N)Cc2c(C)cc(C(N)=O)cc2C)[C@H](C)c2nc(-c3ccccc3)c[nH]2)cc1C(=O)O.Cl.Cl,1.7,8.77,B,CHEMBL233,Mu opioid receptor,CHEMBL2157906,Binding affinity to human mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2012.0,642.58,4.16,highly_active,3
3006,CHEMBL429929,COc1cccc(C(=O)N[C@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]2O6)c1,0.16,9.8,B,CHEMBL233,Mu opioid receptor,CHEMBL1142345,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2008.0,476.57,2.76,highly_active,3
3007,CHEMBL4299371,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.0,9.0,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1120.21,None,highly_active,3
3008,CHEMBL4299390,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.0,8.52,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1106.18,None,highly_active,3
3009,CHEMBL4299402,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(I)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.0,8.22,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1232.08,None,highly_active,3
3010,CHEMBL4299415,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N(C)[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,0.4,9.4,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1138.2,None,highly_active,3
3011,CHEMBL4299423,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,1.0,9.0,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1124.17,None,highly_active,3
3012,CHEMBL4299466,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N(C)C(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,27.0,7.57,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1092.15,None,active,2
3013,CHEMBL4299476,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(Br)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.0,8.4,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1185.08,None,highly_active,3
3014,CHEMBL4299479,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccc(F)cc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.0,8.4,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1096.12,None,highly_active,3
3015,CHEMBL4299483,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](C)C(=O)NCC(=O)N[C@@H](Cc1ccc(Cl)cc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.0,8.4,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1140.62,None,highly_active,3
3016,CHEMBL430298,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1,5.7,8.24,B,CHEMBL233,Mu opioid receptor,CHEMBL1145107,Binding affinity towards Opioid receptor mu 1 was determined,1,Scientific Literature,J Med Chem,2003.0,960.1,1.50,highly_active,3
3017,CHEMBL430397,C[C@H]1C2Cc3ccc(C(=O)NCCCc4ccc5ccccc5c4)cc3[C@@]1(C)CCN2CC1CC1,1.9,8.72,B,CHEMBL233,Mu opioid receptor,CHEMBL1140563,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,466.67,6.14,highly_active,3
3018,CHEMBL430441,CC[C@@]12CCN(C)C[C@@H]1Oc1ccc(O)cc12,19.0,7.72,B,CHEMBL233,Mu opioid receptor,CHEMBL2384966,Displacement of [3H]DAMGO from human recombinant mu opioid receptor expressed in CHO cell membranes after 2 hrs by liquid scintillation counting analysis,1,Scientific Literature,Bioorg Med Chem,2013.0,233.31,2.14,active,2
3019,CHEMBL43064,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,922.0,6.04,B,CHEMBL233,Mu opioid receptor,CHEMBL1909046,"DRUGMATRIX: Opiate mu (OP3, MOP) radioligand binding (ligand: [3H] Diprenorphine)",15,DrugMatrix,,,368.52,5.11,intermediate,1
3020,CHEMBL431002,O=C1NCN(c2ccccc2F)C12CCN(C1Cc3cccc4cccc1c34)CC2,398.11,6.4,B,CHEMBL233,Mu opioid receptor,CHEMBL1131838,Displacement of [3H]naloxone from human mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,1999.0,401.49,4.00,intermediate,1
3021,CHEMBL43104,CN(C(=O)Cc1cccc2[nH]ccc12)[C@@H]1CCCC[C@H]1N1CCCC1,833.0,6.08,B,CHEMBL233,Mu opioid receptor,CHEMBL1124535,Binding affinity towards opioid receptor mu was determined,1,Scientific Literature,J Med Chem,1989.0,339.48,3.58,intermediate,1
3022,CHEMBL431060,COc1ccc(CNC(=O)c2ccc3[nH]c4c(c3c2)C[C@@]2(O)C3Cc5ccc(O)c6c5[C@@]2(CCN3CC2CC2)[C@H]4O6)cc1,4.64,8.33,B,CHEMBL233,Mu opioid receptor,CHEMBL1145106,Ability to displace [3H]DAMGO from human recombinant Opioid receptor mu 1 in CHO cells,1,Scientific Literature,J Med Chem,2003.0,577.68,4.51,highly_active,3
3023,CHEMBL431074,Cc1ncc2c(n1)C1Oc3c(O)ccc4c3C13CCN(C)C(C4)C3(O)C2,5.26,8.28,B,CHEMBL233,Mu opioid receptor,CHEMBL1131901,Binding affinity towards human opioid Mu receptor transfected into Chinese hamster ovary (CHO) cells using [3H]DAMGO as radioligand,1,Scientific Literature,Bioorg Med Chem Lett,1999.0,351.41,1.41,highly_active,3
3024,CHEMBL431445,N[C@@H](c1cccc(F)c1)[C@@H]1CCN1C(c1ccccc1)c1ccccc1,1766.0,5.75,B,CHEMBL233,Mu opioid receptor,CHEMBL1134945,Binding affinity at human opioid receptor mu 1 was determined by using [3H]diprenorphine radioligand in CHO cell membranes at a concentration of 0.12 nM,1,Scientific Literature,Bioorg Med Chem Lett,2002.0,346.45,4.69,inactive,0
3025,CHEMBL432301,C[C@H](NC(=O)c1c(CN2CCC(N)CC2)c(-c2ccccc2)nc2ccccc12)C1CCCCC1,1780.0,5.75,B,CHEMBL233,Mu opioid receptor,CHEMBL1134438,Binding affinity towards human mu-opioid receptors in CHO (Chinese hamster ovary) cell lines,1,Scientific Literature,J Med Chem,2001.0,470.66,5.52,inactive,0
3026,CHEMBL432403,CCCCCCC/N=C(\N)Cc1ccc2[nH]c3c(c2c1)C[C@@]1(O)C2Cc4ccc(O)c5c4[C@@]1(CCN2CC1CC1)[C@H]3O5,56.62,7.25,B,CHEMBL233,Mu opioid receptor,CHEMBL1145106,Ability to displace [3H]DAMGO from human recombinant Opioid receptor mu 1 in CHO cells,1,Scientific Literature,J Med Chem,2003.0,568.76,5.44,active,2
3027,CHEMBL433500,CCNC(=O)c1ccc(C(=C2CC3CCC(C2)N3Cc2ccccc2Cl)c2cccc(O)c2)cc1,14.98,7.82,B,CHEMBL233,Mu opioid receptor,CHEMBL1147544,In vitro binding affinity towards opioid receptor mu 1,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,487.04,6.42,active,2
3028,CHEMBL433697,O=C(CCC(=O)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3,0.16,9.8,B,CHEMBL233,Mu opioid receptor,CHEMBL1145905,Inhibitory activity against Opioid receptor mu 1 in chinese Hamster Ovary (CHO) cells membranes was determined using [3H]-DAMGO radioligand,1,Scientific Literature,J Med Chem,2003.0,705.0,8.69,highly_active,3
3029,CHEMBL433814,CCC(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,2298.0,5.64,B,CHEMBL233,Mu opioid receptor,CHEMBL1144652,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHO cell membranes,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,295.43,4.12,inactive,0
3030,CHEMBL434018,C=CCN1C2CCC1CC(=C(c1ccc(C(=O)NCC)cc1)c1cccc(O)c1)C2,9.58,8.02,B,CHEMBL233,Mu opioid receptor,CHEMBL1147544,In vitro binding affinity towards opioid receptor mu 1,1,Scientific Literature,Bioorg Med Chem Lett,2004.0,402.54,4.76,highly_active,3
3031,CHEMBL434746,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](C3=C[C@@H](OC)O[C@H]3OC)C[C@]21C,3740.0,5.43,B,CHEMBL233,Mu opioid receptor,CHEMBL1145447,Displacement of [125I]IOXY from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2007.0,494.54,1.94,inactive,0
3032,CHEMBL435084,O=C(Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)N(CC1CCC1)CC3)c1cccc(C(=O)Oc2ccc3c(c2)[C@@]24CCCC[C@H]2[C@@H](C3)N(CC2CCC2)CC4)c1,3.3,8.48,B,CHEMBL233,Mu opioid receptor,CHEMBL1145905,Inhibitory activity against Opioid receptor mu 1 in chinese Hamster Ovary (CHO) cells membranes was determined using [3H]-DAMGO radioligand,1,Scientific Literature,J Med Chem,2003.0,753.04,9.84,highly_active,3
3033,CHEMBL435305,CC1(C)c2cc(O)ccc2CCC1N(C/C=C/c1ccccc1)C/C=C/c1ccccc1,268.0,6.57,B,CHEMBL233,Mu opioid receptor,CHEMBL1137216,Inhibition of [3H]DAMGO binding to human Mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2004.0,423.6,6.71,intermediate,1
3034,CHEMBL435380,CCC(=O)N(c1ccccc1)[C@@H]1CCN(C[C@H](O)c2ccccc2)C[C@@H]1C,47.7,7.32,B,CHEMBL233,Mu opioid receptor,CHEMBL1133578,Binding affinity against Opioid receptor mu 1,1,Scientific Literature,J Med Chem,2000.0,366.51,3.87,active,2
3035,CHEMBL435746,C[C@H]1CN2C[C@H](Cc3ccccc3)NC[C@H]2C[C@@]1(C)c1cccc(O)c1,8.9,8.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1137297,Displacement of [3H]diprenorphine from human cloned mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006.0,350.51,3.57,highly_active,3
3036,CHEMBL436273,Oc1ccc2c3c1O[C@H]1c4[nH]cc(-c5ccccc5)c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,21.0,7.68,B,CHEMBL233,Mu opioid receptor,CHEMBL1135445,Binding affinity towards recombinant human Opioid receptor mu 1 transfected in to CHO cells for the displacement of [3H]DAMGO (mu),1,Scientific Literature,J Med Chem,2002.0,440.54,4.09,active,2
3037,CHEMBL43682,O=C(NC[C@@H]1Cc2ccccc2CN1C(=S)NC[C@H]1CCCN1Cc1ccccn1)Nc1ccccc1,31.1,7.51,B,CHEMBL233,Mu opioid receptor,CHEMBL1136435,Binding affinity for mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2003.0,514.7,4.17,active,2
3038,CHEMBL437177,CC(C)S(=O)(=O)NCc1ccccc1C1(O)CCN(C(c2ccccc2Cl)c2ccccc2Cl)CC1,163.0,6.79,B,CHEMBL233,Mu opioid receptor,CHEMBL1147989,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,547.55,5.89,intermediate,1
3039,CHEMBL437372,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)NCCCc1nc(C)c(C)[nH]c1=O,8.88,8.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1137484,Displacement of [3H]DAMGO from human mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,372.47,1.33,highly_active,3
3040,CHEMBL437380,Cc1cccc(C2(O)CCN(C(c3ccccc3)c3ccccc3)CC2)c1,273.0,6.56,B,CHEMBL233,Mu opioid receptor,CHEMBL1147989,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,357.5,5.07,intermediate,1
3041,CHEMBL437602,COC1=CC=C2[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,286.0,6.54,B,CHEMBL233,Mu opioid receptor,CHEMBL1147037,Displacement of [3H]naloxone from human mu poioid receptor expressed in HEK293 cells,1,Scientific Literature,J Biol Chem,2007.0,297.35,2.12,intermediate,1
3042,CHEMBL437742,O=C(O)c1ccccc1C(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,2864.0,5.54,B,CHEMBL233,Mu opioid receptor,CHEMBL1144652,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHO cell membranes,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,387.48,4.46,inactive,0
3043,CHEMBL437784,COc1cc(CC(=O)N(C)[C@H](CN2CCCC2)c2ccccc2)c(S(=O)(=O)N2CCN(C)CC2)cc1OC,52.0,7.28,B,CHEMBL233,Mu opioid receptor,CHEMBL1145560,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO-K1 cells,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,544.72,2.48,active,2
3044,CHEMBL437949,C=C1[C@@H]2CCC[C@]1(c1cccc(O)c1)CCN2CCc1ccccc1,7.0,8.15,B,CHEMBL233,Mu opioid receptor,CHEMBL1148706,Displacement of [125I]IOXY from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2007.0,333.48,4.69,highly_active,3
3045,CHEMBL437983,C[C@H]1CN(C[C@H](Cc2ccccc2)C(=O)N[C@@H](CCCN)C(=O)O)CC[C@@]1(C)c1cccc(O)c1,0.41,9.39,B,CHEMBL233,Mu opioid receptor,CHEMBL1144033,Displacement of [3H]diprenorphine from human cloned mu opioid receptor,1,Scientific Literature,Bioorg Med Chem Lett,2008.0,481.64,3.16,highly_active,3
3046,CHEMBL438389,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,9.5,8.02,B,CHEMBL233,Mu opioid receptor,CHEMBL3734657,Binding affinity to mu opioid receptor (unknown origin),1,Scientific Literature,J Med Chem,2015.0,1078.12,None,highly_active,3
3047,CHEMBL438413,O=C(/C=C/Cc1ccccc1)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.06,10.22,B,CHEMBL233,Mu opioid receptor,CHEMBL1142345,Displacement of [3H]DAMGO from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2008.0,486.61,3.24,highly_active,3
3048,CHEMBL438571,CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O,251.0,6.6,B,CHEMBL233,Mu opioid receptor,CHEMBL1136748,Binding affinity towards Opioid receptor mu 1 using [3H]DAMGO as radioligand in Chinese hamster ovary cells expressing cloned opioid receptors,1,Scientific Literature,J Med Chem,2003.0,1600.94,None,intermediate,1
3049,CHEMBL438821,C[C@H]1[C@@H]2CC[C@@H](c3ccccc3)CN2CC[C@@]1(C)c1cccc(O)c1,0.9,9.05,B,CHEMBL233,Mu opioid receptor,CHEMBL1137299,Displacement of [3H]diprenorphine from human cloned mu opioid receptor expressed in CHO cells,1,Scientific Literature,J Med Chem,2006.0,335.49,4.94,highly_active,3
3050,CHEMBL438871,C[C@H]1C2Cc3ccc(C(=O)NCCc4ccc(-c5ccc(Cl)cc5)cc4)cc3[C@@]1(C)CCN2CC1CC1,0.2,9.7,B,CHEMBL233,Mu opioid receptor,CHEMBL1140563,Displacement of [3H]DAMGO from mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,513.13,6.91,highly_active,3
3051,CHEMBL438919,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(Cc4noc(C)n4)c4ccccc43)CC2)C(C)C)c1,204.17,6.69,B,CHEMBL233,Mu opioid receptor,CHEMBL1143970,Displacement of [3H]Diprenorphine from human mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem,2008.0,533.67,4.99,intermediate,1
3052,CHEMBL438965,Cc1[nH]c2ccc(Cl)cc2c1C1CCN(Cc2cccc3ccccc23)CC1,880.0,6.06,B,CHEMBL233,Mu opioid receptor,CHEMBL1138891,Displacement of [3H]DAMGO from mu opioid receptor expressed in HEK293 cells,1,Scientific Literature,Bioorg Med Chem Lett,2006.0,388.94,6.66,intermediate,1
3053,CHEMBL439035,COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(CCN(C)Cc4ccccc4)c4ccccc43)CC2)C(C)C)c1,172.0,6.76,B,CHEMBL233,Mu opioid receptor,CHEMBL1139059,Displacement of [3H]diprenorphine from human MOP receptor expressed in CHOK1 cells,1,Scientific Literature,Bioorg Med Chem,2007.0,584.81,6.38,intermediate,1
3054,CHEMBL439038,NC(=O)c1ccc(Oc2ccc3c(c2)CCCN(CCCC(F)(F)F)C3)nc1,24.42,7.61,B,CHEMBL233,Mu opioid receptor,CHEMBL1138307,Displacement of [3H]diprenorphine from cloned human mu opioid receptor expressed in CHO cells,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,393.41,4.06,active,2
3055,CHEMBL439212,Cc1ccccc1C(c1ccccc1C)N1CCC2(CC1)C(=O)NCN2c1ccccc1,346.0,6.46,B,CHEMBL233,Mu opioid receptor,CHEMBL1139143,Displacement of [3H]diprenorphine from human mu opioid receptor expressed in CHO cell membrane,1,Scientific Literature,Bioorg Med Chem Lett,2007.0,425.58,4.82,intermediate,1
