,ID,SMILES,Ki,pKi,Assay Type,Target ChEMBL ID,Target Name,Document ChEMBL ID,Assay Description,Document Journal,Document Year,Molecular Weight,AlogP,bioactivity,bio_code
2814,CHEMBL4111763,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4CNCC(=O)O)[C@@H](C2)N(CC2CC2)CC[C@]315,349.03,6.46,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,468.59,2.59,intermediate,1
2815,CHEMBL4111803,COC(=O)COc1ccc(COC[C@H]2C[C@@]34CC[C@]2(OC)[C@@H]2Oc5c(OC)ccc6c5[C@@]23CCN(CC2CC2)[C@@H]4C6)cc1,19.04,7.72,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,589.73,4.69,active,2
2816,CHEMBL4111934,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4C(NC(C)C(N)=O)c4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,77.05,7.11,B,CHEMBL233,Mu opioid receptor,CHEMBL3886333,"Radioligand Dose-Displacement Binding Assays (mu): Radioligand dose-displacement binding assays for mu-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2,1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,557.74,4.12,active,2
2817,CHEMBL4111936,CC(C)[C@H]1C[C@H]2[C@H]3Cc4ccc(O)cc4[C@@]2(CCN3CC2CC2)CC1=O,7.42,8.13,B,CHEMBL233,Mu opioid receptor,CHEMBL3886801,"Radioligand dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for μ-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 μl binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hours at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 μl of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 μl/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2016,353.51,3.92,highly_active,3
2818,CHEMBL411201,CCCC[C@@H](C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)N(C)C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](N)Cc1ccc(O)cc1,136,6.87,B,CHEMBL233,Mu opioid receptor,CHEMBL1145107,Binding affinity towards Opioid receptor mu 1 was determined,J Med Chem,2003,1032.16,None,intermediate,1
2819,CHEMBL4112051,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4CN(Cc4ccccc4)S(C)(=O)=O)[C@@H](C2)N(CC2CC2)CC[C@]315,19.39,7.71,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,578.78,4.38,active,2
2820,CHEMBL4112155,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccccc4)[C@@H](C2)N(CCC(N)=O)CC[C@]315,383.41,6.42,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,518.65,3.6,intermediate,1
2821,CHEMBL4112220,CC12C[C@H]3C[C@@H](N4[C@@H]5COC[C@H]4C[C@@H](n4c(=O)c(N6CC[C@H]6C(=O)O)nc6ccccc64)C5)C[C@@H]1C[C@@H]2C3,2830,5.55,B,CHEMBL233,Mu opioid receptor,CHEMBL3886630,"In Vitro Mu-Opioid Receptor Binding Assay: Radioligand binding assays were conducted using freshly thawed membranes expressing human μ-receptors (Perkin Elmer, Shelton, Conn.). Radioligand dose-displacement binding assays for human μ-opioid receptors used 0.2 nM [3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 μL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25 °C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 μL of ice-cold binding buffer. Filter plates were subsequently dried at 50 °C. for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50 μL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2016,518.66,3.68,inactive,0
2822,CHEMBL4112234,COCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(OC)c5c4[C@@]2(CCN3C)[C@H]1O5,631.76,6.2,B,CHEMBL233,Mu opioid receptor,CHEMBL3886551,"Scintillation Proximity Assay (SPA): Briefly, serial dilutions of the test compounds were placed in a 96-well plate to which were added SPA beads, membrane and radioligand. The assay conditions for each opioid receptor subtype are described in Table 10 below. The plates were incubated for 8 hours-overnight at room temperature, spun at 1000 rpm to pellet the SPA beads, and radioactivity was measured using the TopCount microplate Scintillation counter. Specific binding at each concentration of test compound was calculated by subtracting the non-specific binding measured in the presence of excess cold ligand. IC50 values were obtained by non-linear regression of specific binding versus concentration curves and Ki values were calculated using Kd values that were experimentally pre-determined for each lot of membrane preparations.",,2016,419.52,1.53,intermediate,1
2823,CHEMBL4112287,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4C(C)(C)OCc4ccccc4)[C@@H](C2)N(CC2CC2)CC[C@]315,1.76,8.75,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,529.72,5.92,highly_active,3
2824,CHEMBL4112289,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4ccc(Cl)c(Cl)c4)[C@@H](C2)[N+](C)(CC2CC2)CC[C@]315,67.22,7.17,B,CHEMBL233,Mu opioid receptor,CHEMBL3638402,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for -opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50 C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,585.59,6.59,active,2
2825,CHEMBL4112358,CO[C@]12CC[C@@]3(C[C@@H]1CNCc1ccccc1)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,37.54,7.43,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,486.66,4.41,active,2
2826,CHEMBL4112393,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4cccc(CC(=O)O)c4)[C@@H](C2)N(CC2CC2)CC[C@]315,497.73,6.3,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,559.7,4.76,intermediate,1
2827,CHEMBL4112472,COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4COCc4c(C)noc4C)[C@@H](C2)N(CC2CC2)CC[C@]315,92.69,7.03,B,CHEMBL233,Mu opioid receptor,CHEMBL3886452,"Radioligand Dose-Displacement Binding Assay: Radioligand dose-displacement binding assays for t-opioid receptors used 0.3 nM [3H]-diprenorphine (Perkin Elmer, Shelton, Conn.), with 5 mg membrane protein/well in a final volume of 500 ul binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 2 hr at room temperature. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Perkin Elmer, Shelton, Conn.), presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Perkin Elmer, Shelton, Conn.) followed by performing three filtration washes with 500 ul of ice-cold binding buffer. Filter plates were subsequently dried at 50° C. for 2-3 hours. BetaScint scintillation cocktail (Perkin Elmer, Shelton, Conn.) was added (50 ul/well), and plates were counted using a Packard Top-Count.",,2015,520.67,4.74,active,2
2828,CHEMBL4112562,COCCOCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,50.66,7.29,B,CHEMBL233,Mu opioid receptor,CHEMBL3886551,"Scintillation Proximity Assay (SPA): Briefly, serial dilutions of the test compounds were placed in a 96-well plate to which were added SPA beads, membrane and radioligand. The assay conditions for each opioid receptor subtype are described in Table 10 below. The plates were incubated for 8 hours-overnight at room temperature, spun at 1000 rpm to pellet the SPA beads, and radioactivity was measured using the TopCount microplate Scintillation counter. Specific binding at each concentration of test compound was calculated by subtracting the non-specific binding measured in the presence of excess cold ligand. IC50 values were obtained by non-linear regression of specific binding versus concentration curves and Ki values were calculated using Kd values that were experimentally pre-determined for each lot of membrane preparations.",,2016,449.54,1.24,active,2
2829,CHEMBL4112615,CC12C[C@H]3C[C@@H](N4[C@@H]5CCC[C@H]4C[C@@H](n4c(=O)c(N6CCC[C@H]6C(=O)O)nc6ccccc64)C5)C[C@@H]1C[C@@H]2C3,86,7.07,B,CHEMBL233,Mu opioid receptor,CHEMBL3886630,"In Vitro Mu-Opioid Receptor Binding Assay: Radioligand binding assays were conducted using freshly thawed membranes expressing human μ-receptors (Perkin Elmer, Shelton, Conn.). Radioligand dose-displacement binding assays for human μ-opioid receptors used 0.2 nM [3H]-diprenorphine (NEN, Boston, Mass.), with 5-20 mg membrane protein/well in a final volume of 500 μL binding buffer (10 mM MgCl2, 1 mM EDTA, 5% DMSO, 50 mM HEPES, pH 7.4). Reactions were carried out in the absence or presence of increasing concentrations of unlabeled naloxone. All reactions were conducted in 96-deep well polypropylene plates for 1-2 hr at about 25 °C. Binding reactions were terminated by rapid filtration onto 96-well Unifilter GF/C filter plates (Packard, Meriden, Conn.) presoaked in 0.5% polyethylenimine using a 96-well tissue harvester (Brandel, Gaithersburg, Md.) followed by performing three filtration washes with 500 μL of ice-cold binding buffer. Filter plates were subsequently dried at 50 °C. for 2-3 hours. BetaScint scintillation cocktail (Wallac, Turku, Finland) was added (50 μL/well), and plates were counted using a Packard Top-Count for 1 min/well.",,2016,530.71,5.22,active,2
